RegionName,FuelType,FuelCostTotal,PLCO2RTA,ORISCode,DIVISIONCE,UNITID,Capacity,OBJECTID,UniqueID,StateName,CountyName,CountyCode,HeatRate,PlantType,FossilUnit,NERC,SUBRGN,FIPSCNTY,LAT,LON,PLNOXRTA,PLSO2RTA,PLN2ORTA,PLCH4RTA,PRMVR,FUELU1,pm.mmbtu,pm.mwh,generationCO2,g
S_D_WOTA,NaturalGas,17.4484789,2221,55309,WSC-TX,GEN 5,33,12610,55309_G_GEN 5,Texas,Jefferson,245,6430,Combined Cycle,Fossil,SERC,SRMV,245,29.866497,-93.96515,2.108,0.005,3.799181,38.008086,GT,NG,3.38E-06,0.021737661,2221,4126
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,CT1,153,12679,55358_G_CT1,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CT,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,CT2,153,12680,55358_G_CT2,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CT,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,CT3,153,12678,55358_G_CT3,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CT,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,CT4,153,12682,55358_G_CT4,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CT,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,ST1,156,12675,55358_G_ST1,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CC,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,ST2,156,12677,55358_G_ST2,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CC,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,ST3,156,12676,55358_G_ST3,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CC,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,19.92149166,907,55358,WSC-TX,ST4,156,12681,55358_G_ST4,Texas,Newton,351,7342,Combined Cycle,Fossil,SERC,SRMV,351,30.2588,-93.7353,0.049,0.002,1.484657,14.846573,CC,NG,3.38E-06,0.024820825,907,4151
S_D_WOTA,NaturalGas,20.60843965,858,50490,WSC-NL,TE,3,4691,50490_G_TE,Louisiana,Calcasieu,19,11675,O/G Steam,Fossil,SERC,SRMV,19,30.2242,-93.2831,0.544,0.002,1.468003,14.680029,ST,NG,3.38E-06,0.039469236,858,3584
S_D_WOTA,NaturalGas,20.95191364,1116,55117,WSC-NL,RS-4,80,12151,55117_G_RS-4,Louisiana,Calcasieu,19,7721,Combined Cycle,Fossil,SERC,SRMV,19,30.221,-93.2992,0.222,0.003,1.803935,18.039351,CC,NG,3.38E-06,0.026102096,1116,4000
S_D_WOTA,NaturalGas,20.95191364,1116,55117,WSC-NL,RS-5,168,12150,55117_G_RS-5,Louisiana,Calcasieu,19,7721,Combined Cycle,Fossil,SERC,SRMV,19,30.221,-93.2992,0.222,0.003,1.803935,18.039351,CT,NG,3.38E-06,0.026102096,1116,4000
S_D_WOTA,NaturalGas,20.95191364,1116,55117,WSC-NL,RS-6,168,12152,55117_G_RS-6,Louisiana,Calcasieu,19,7721,Combined Cycle,Fossil,SERC,SRMV,19,30.221,-93.2992,0.222,0.003,1.803935,18.039351,CT,NG,3.38E-06,0.026102096,1116,4000
S_D_WOTA,NaturalGas,21.08930324,2016,55120,WSC-TX,GT1A,160,12153,55120_G_GT1A,Texas,Orange,361,7769,Combined Cycle,Fossil,SERC,SRMV,361,30.054478,-93.757435,0.069,0.003,1.976945,19.771386,CC,NG,3.38E-06,0.026264368,2016,4001
S_D_WOTA,NaturalGas,21.08930324,2016,55120,WSC-TX,GT1B,160,12154,55120_G_GT1B,Texas,Orange,361,7769,Combined Cycle,Fossil,SERC,SRMV,361,30.054478,-93.757435,0.069,0.003,1.976945,19.771386,CC,NG,3.38E-06,0.026264368,2016,4001
S_D_WOTA,NaturalGas,21.08930324,2016,55120,WSC-TX,ST1A,100,12155,55120_G_ST1A,Texas,Orange,361,7769,Combined Cycle,Fossil,SERC,SRMV,361,30.054478,-93.757435,0.069,0.003,1.976945,19.771386,CC,NG,3.38E-06,0.026264368,2016,4001
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B101,2,11868,54321_B_3B101,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B102,2,11873,54321_B_3B102,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B103,2,11869,54321_B_3B103,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B104,2,11870,54321_B_3B104,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B105,2,11872,54321_B_3B105,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B106,2,11866,54321_B_3B106,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B107,2,11865,54321_B_3B107,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,783,54321,WSC-TX,3B108,2,11871,54321_B_3B108,Texas,Jefferson,245,8300,O/G Steam,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,ST,NG,3.38E-06,0.0280595,783,3796
S_D_WOTA,NaturalGas,22.53189401,1141,50625,WSC-TX,24,6,11745,50625_B_24,Texas,Jefferson,245,8300,O/G Steam,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CA,NG,3.38E-06,0.0280595,1141,3617
S_D_WOTA,NaturalGas,22.53189401,1141,50625,WSC-TX,41,38,11741,50625_B_41,Texas,Jefferson,245,8300,O/G Steam,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CA,NG,3.38E-06,0.0280595,1141,3617
S_D_WOTA,NaturalGas,22.53189401,1141,50625,WSC-TX,42,38,11743,50625_B_42,Texas,Jefferson,245,8300,O/G Steam,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CA,NG,3.38E-06,0.0280595,1141,3617
S_D_WOTA,NaturalGas,22.53189401,1141,50625,WSC-TX,43,38,11742,50625_B_43,Texas,Jefferson,245,8300,O/G Steam,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CA,NG,3.38E-06,0.0280595,1141,3617
S_D_WOTA,NaturalGas,22.53189401,1300,3459,WSC-TX,3,390,2573,3459_B_3,Texas,Orange,361,11258,O/G Steam,Fossil,SERC,SRMV,361,30.0242,-93.878,0.589,0.003,2.230663,22.306378,ST,NG,3.38E-06,0.0380595,1300,2174
S_D_WOTA,NaturalGas,22.87536801,97,50489,WSC-NL,C4,71,4686,50489_G_C4,Louisiana,Calcasieu,19,9714,Combined Cycle,Fossil,SERC,SRMV,19,30.2242,-93.2831,0.062,2.384769231,2.343784,23.437845,ST,OTH,0,0,97,3579
S_D_WOTA,NaturalGas,22.87536801,1300,3459,WSC-TX,1,212,2574,3459_B_1,Texas,Orange,361,11549,O/G Steam,Fossil,SERC,SRMV,361,30.0242,-93.878,0.589,0.003,2.230663,22.306378,ST,NG,3.38E-06,0.039043272,1300,2175
S_D_WOTA,NaturalGas,23.1501472,97,50489,WSC-NL,C5,71,4687,50489_G_C5,Louisiana,Calcasieu,19,9714,Combined Cycle,Fossil,SERC,SRMV,19,30.2242,-93.2831,0.062,2.384769231,2.343784,23.437845,ST,OTH,0,0,97,3580
S_D_WOTA,NaturalGas,23.1501472,1122,55104,WSC-TX,CTG1,32,5638,55104_G_CTG1,Texas,Orange,361,12198,Combined Cycle,Fossil,SERC,SRMV,361,30.0444,-93.771389,0.081,0.003,1.902755,19.027545,CC,NG,3.38E-06,0.041237323,1122,3987
S_D_WOTA,NaturalGas,23.63101079,97,50489,WSC-NL,C2,55,4690,50489_G_C2,Louisiana,Calcasieu,19,9714,Combined Cycle,Fossil,SERC,SRMV,19,30.2242,-93.2831,0.062,2.384769231,2.343784,23.437845,ST,OTH,0,0,97,3581
S_D_WOTA,NaturalGas,23.63101079,783,54321,WSC-TX,2N80,4,11874,54321_G_2N80,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,GT,NG,3.38E-06,0.029411765,783,3797
S_D_WOTA,NaturalGas,23.63101079,783,54321,WSC-TX,N802,4,11876,54321_G_N802,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,GT,NG,3.38E-06,0.029411765,783,3797
S_D_WOTA,NaturalGas,23.63101079,783,54321,WSC-TX,N803,4,11875,54321_G_N803,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,GT,NG,3.38E-06,0.029411765,783,3797
S_D_WOTA,NaturalGas,23.63101079,783,54321,WSC-TX,N804,4,11867,54321_G_N804,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SPP,SRMV,245,29.9728,-94.2142,0.347,0.002,1.892743,17.494723,GT,NG,3.38E-06,0.029411765,783,3797
S_D_WOTA,NaturalGas,23.63101079,1141,50625,WSC-TX,TG24,32,11748,50625_G_TG24,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CT,NG,3.38E-06,0.029411765,1141,3618
S_D_WOTA,NaturalGas,23.63101079,1141,50625,WSC-TX,TG41,145,11744,50625_G_TG41,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CT,NG,3.38E-06,0.029411765,1141,3618
S_D_WOTA,NaturalGas,23.63101079,1141,50625,WSC-TX,TG42,145,11747,50625_G_TG42,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CT,NG,3.38E-06,0.029411765,1141,3618
S_D_WOTA,NaturalGas,23.63101079,1141,50625,WSC-TX,TG43,145,11746,50625_G_TG43,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SERC,SRMV,245,30.0636,-94.0753,0.091,0.003,2.177316,21.7787,CT,NG,3.38E-06,0.029411765,1141,3618
S_D_WOTA,NaturalGas,23.63101079,1142,54748,WSC-TX,G1,32,11967,54748_G_G1,Texas,Jefferson,245,8700,Combustion Turbine,Fossil,SERC,SRMV,245,29.97876,-93.952294,1.431,0.003,1.954244,19.542439,GT,NG,3.38E-06,0.029411765,1142,3891
S_D_WOTA,NaturalGas,23.63101079,1152,54637,WSC-TX,GCG1,30,11950,54637_G_GCG1,Texas,JEFFERSON,245,8700,Combustion Turbine,Fossil,SERC,SRMV,245,29.963502,-93.929737,1.467,0.003,1.971886,19.71886,GT,NG,3.38E-06,0.029411765,1152,3859
S_D_WOTA,NaturalGas,23.63101079,1152,54637,WSC-TX,GCG2,30,11949,54637_G_GCG2,Texas,JEFFERSON,245,8700,Combustion Turbine,Fossil,SERC,SRMV,245,29.963502,-93.929737,1.467,0.003,1.971886,19.71886,GT,NG,3.38E-06,0.029411765,1152,3859
S_D_WOTA,NaturalGas,25.96663395,2221,55309,WSC-TX,GEN1,33,12613,55309_G_GEN1,Texas,Jefferson,245,9559,Combined Cycle,Fossil,SERC,SRMV,245,29.866497,-93.96515,2.108,0.005,3.799181,38.008086,GT,NG,3.38E-06,0.032315754,2221,4127
S_D_WOTA,NaturalGas,25.96663395,2221,55309,WSC-TX,GEN3,20,12612,55309_G_GEN3,Texas,Jefferson,245,9559,Combined Cycle,Fossil,SERC,SRMV,245,29.866497,-93.96515,2.108,0.005,3.799181,38.008086,CC,NG,3.38E-06,0.032315754,2221,4127
S_D_WOTA,NaturalGas,25.96663395,2221,55309,WSC-TX,GEN4,72,12611,55309_G_GEN4,Texas,Jefferson,245,9559,Combined Cycle,Fossil,SERC,SRMV,245,29.866497,-93.96515,2.108,0.005,3.799181,38.008086,CT,NG,3.38E-06,0.032315754,2221,4127
S_D_WOTA,NaturalGas,26.44749755,1249,57884,WSC-NL,G-900,12,13560,57884_G_G-900,Louisiana,Calcasieu,19,9750,Combustion Turbine,Fossil,SPP,SRMV,19,30.196571,-93.32197,4.885,0.003,2.136415,21.365617,GT,NG,3.38E-06,0.03296146,1249,4864
S_D_WOTA,NaturalGas,26.44749755,1300,3459,WSC-TX,4,530,2575,3459_B_4,Texas,Orange,361,11257,O/G Steam,Fossil,SERC,SRMV,361,30.0242,-93.878,0.589,0.003,2.230663,22.306378,ST,NG,3.38E-06,0.038056119,1300,2176
S_D_WOTA,NaturalGas,26.99705594,1572,55122,WSC-TX,UN1,35,12156,55122_G_UN1,Texas,Jefferson,245,9934,Combustion Turbine,Fossil,SERC,SRMV,245,29.954321,-93.883592,1.961,0.004,2.688849,26.888488,GT,NG,3.38E-06,0.033583502,1572,4002
S_D_WOTA,NaturalGas,26.99705594,1572,55122,WSC-TX,UN2,35,12157,55122_G_UN2,Texas,Jefferson,245,9934,Combustion Turbine,Fossil,SERC,SRMV,245,29.954321,-93.883592,1.961,0.004,2.688849,26.888488,GT,NG,3.38E-06,0.033583502,1572,4002
S_D_WOTA,NaturalGas,28.50834151,97,50489,WSC-NL,C1,55,4689,50489_G_C1,Louisiana,Calcasieu,19,9714,Combined Cycle,Fossil,SERC,SRMV,19,30.2242,-93.2831,0.062,2.384769231,2.343784,23.437845,ST,OTH,0,0,97,3582
S_D_WOTA,NaturalGas,30.63788027,1356,3457,WSC-TX,2,230,10589,3457_B_2,Texas,Montgomery,339,11272,O/G Steam,Fossil,SERC,ERCT,339,30.4356,-95.5214,0.12,0.003,2.235937,22.359371,ST,NG,3.38E-06,0.038106829,1356,2172
S_D_WOTA,NaturalGas,30.77526987,1356,3457,WSC-TX,1,230,10590,3457_B_1,Texas,Montgomery,339,11324,O/G Steam,Fossil,SERC,ERCT,339,30.4356,-95.5214,0.12,0.003,2.235937,22.359371,ST,NG,3.38E-06,0.038282623,1356,2173
S_D_WOTA,NaturalGas,31.18743867,1304,55165,WSC-NL,G101,150,12233,55165_G_G101,Louisiana,Calcasieu,19,11490,Combustion Turbine,Fossil,SERC,SRMV,19,30.1608,-93.345,0.445,0.003,2.228346,22.283456,CT,NG,3.38E-06,0.038843813,1304,4028
S_D_WOTA,NaturalGas,31.18743867,1304,55165,WSC-NL,G102,160,12234,55165_G_G102,Louisiana,Calcasieu,19,11491,Combustion Turbine,Fossil,SERC,SRMV,19,30.1608,-93.345,0.445,0.003,2.228346,22.283456,CT,NG,3.38E-06,0.038847194,1304,4028
S_D_WOTA,NaturalGas,32.76741904,1300,3459,WSC-TX,5,470,10591,3459_B_5,Texas,Orange,361,12075,O/G Steam,Fossil,SERC,SRMV,361,30.0242,-93.878,0.589,0.003,2.230663,22.306378,ST,NG,3.38E-06,0.040821501,1300,2177
S_D_WOTA,NaturalGas,33.66045142,1470,56604,WSC-TX,HC1,73,13392,56604_G_HC1,Texas,Hardin,199,12391,Combustion Turbine,Fossil,SERC,SRMV,199,30.3038,-94.2526,0.213,0.003,2.468721,24.687207,CT,NG,3.38E-06,0.04188979,1470,4620
S_D_WOTA,NaturalGas,33.66045142,1470,56604,WSC-TX,HC2,73,13393,56604_G_HC2,Texas,Hardin,199,12391,Combustion Turbine,Fossil,SERC,SRMV,199,30.3038,-94.2526,0.213,0.003,2.468721,24.687207,CT,NG,3.38E-06,0.04188979,1470,4620
S_D_WOTA,NaturalGas,34.34739941,1536,55433,WSC-NL,1,75,12792,55433_G_0001,Louisiana,Acadia,1,12646,Combustion Turbine,Fossil,SERC,SRMV,1,30.2825,-92.5997,0.15,0.004,2.662665,26.626652,CT,NG,3.38E-06,0.042751859,1536,4182
S_D_WOTA,NaturalGas,34.34739941,1536,55433,WSC-NL,2,75,12791,55433_G_0002,Louisiana,Acadia,1,12646,Combustion Turbine,Fossil,SERC,SRMV,1,30.2825,-92.5997,0.15,0.004,2.662665,26.626652,CT,NG,3.38E-06,0.042751859,1536,4182
S_D_WOTA,NaturalGas,34.34739941,1536,55433,WSC-NL,3,75,12790,55433_G_0003,Louisiana,Acadia,1,12646,Combustion Turbine,Fossil,SERC,SRMV,1,30.2825,-92.5997,0.15,0.004,2.662665,26.626652,CT,NG,3.38E-06,0.042751859,1536,4182
S_D_WOTA,NaturalGas,34.34739941,1536,55433,WSC-NL,4,75,12789,55433_G_0004,Louisiana,Acadia,1,12646,Combustion Turbine,Fossil,SERC,SRMV,1,30.2825,-92.5997,0.15,0.004,2.662665,26.626652,CT,NG,3.38E-06,0.042751859,1536,4182
S_D_WOTA,NaturalGas,34.69087341,1249,57884,WSC-NL,G-901,8,13561,57884_G_G-901,Louisiana,Calcasieu,19,12774,Combustion Turbine,Fossil,SPP,SRMV,19,30.196571,-93.32197,4.885,0.003,2.136415,21.365617,IC,NG,3.38E-06,0.043184584,1249,4865
S_D_WOTA,NaturalGas,34.69087341,1249,57884,WSC-NL,G-902,8,13562,57884_G_G-902,Louisiana,Calcasieu,19,12774,Combustion Turbine,Fossil,SPP,SRMV,19,30.196571,-93.32197,4.885,0.003,2.136415,21.365617,IC,NG,3.38E-06,0.043184584,1249,4865
S_D_WOTA,NaturalGas,35.1030422,1122,55104,WSC-TX,CTG2,32,5637,55104_G_CTG2,Texas,Orange,361,12198,Combined Cycle,Fossil,SERC,SRMV,361,30.0444,-93.771389,0.081,0.003,1.902755,19.027545,CC,NG,3.38E-06,0.041237323,1122,3988
S_D_WOTA,NaturalGas,37.23258096,1490,56603,WSC-TX,SJC1,73,13391,56603_G_SJC1,Texas,San Jacinto,407,13715,Combustion Turbine,Fossil,SERC,SRMV,407,30.4193,-95.0118,0.22,0.004,2.497458,24.974585,CT,NG,3.38E-06,0.046365788,1490,4618
S_D_WOTA,NaturalGas,37.23258096,1490,56603,WSC-TX,SJC2,73,13390,56603_G_SJC2,Texas,San Jacinto,407,13715,Combustion Turbine,Fossil,SERC,SRMV,407,30.4193,-95.0118,0.22,0.004,2.497458,24.974585,CT,NG,3.38E-06,0.046365788,1490,4618
S_D_WOTA,NaturalGas,41.28557409,1300,3459,WSC-TX,2,212,2572,3459_B_2,Texas,Orange,361,11419,O/G Steam,Fossil,SERC,SRMV,361,30.0242,-93.878,0.589,0.003,2.230663,22.306378,ST,NG,3.38E-06,0.038603786,1300,2178
S_D_WOTA,NaturalGas,68.90088322,97,50489,WSC-NL,C3,52,4688,50489_G_C3,Louisiana,Calcasieu,19,9714,Combined Cycle,Fossil,SERC,SRMV,19,30.2242,-93.2831,0.062,2.384769231,2.343784,23.437845,ST,NG,3.38E-06,0.032839757,97,3583
S_D_WOTA,NaturalGas,68.90088322,1122,55104,WSC-TX,STG,24,5636,55104_G_STG,Texas,Orange,361,12198,Combined Cycle,Fossil,SERC,SRMV,361,30.0444,-93.771389,0.081,0.003,1.902755,19.027545,CC,NG,3.38E-06,0.041237323,1122,3989
S_D_WOTA,Non-Fossil,0.01,0,50488,WSC-NL,GEN1,35,4684,50488_G_GEN1,Louisiana,Calcasieu,19,14731,Non-Fossil Waste,Non-Fossil,SERC,SRMV,19,30.2242,-93.2831,0,0,0,0,ST,PUR,0,0,0,3578
S_D_WOTA,Non-Fossil,0.01,0,50488,WSC-NL,GEN2,30,4685,50488_G_GEN2,Louisiana,Calcasieu,19,14731,Non-Fossil Waste,Non-Fossil,SERC,SRMV,19,30.2242,-93.2831,0,0,0,0,ST,PUR,0,0,0,3578
S_D_WOTA,Non-Fossil,0.01,0,50488,WSC-NL,GEN3,40,4683,50488_G_GEN3,Louisiana,Calcasieu,19,14731,Non-Fossil Waste,Non-Fossil,SERC,SRMV,19,30.2242,-93.2831,0,0,0,0,ST,PUR,0,0,0,3578
S_D_WOTA,Oil,177.9,1490,56603,WSC-TX,SJCD1,0,16701,56603_G_SJCD1,Texas,San Jacinto,407,10745,Combustion Turbine,Fossil,SERC,SRMV,407,30.4193,-95.0118,0.22,0.004,2.497458,24.974585,CT,DFO,2.06E-06,0.022176122,1490,4619
S_D_WOTA,Oil,177.9,3144,1456,WSC-NL,8,3,15120,1456_G_8,Louisiana,Acadia,1,10745,Combustion Turbine,Fossil,SPP,SRMV,1,30.2044,-92.2486,27.669,2.722,23.100256,115.50128,IC,DFO,2.06E-06,0.022176122,3144,1027
S_D_WOTA,Oil,177.9,3144,1456,WSC-NL,9,4,15119,1456_G_9,Louisiana,Acadia,1,10745,Combustion Turbine,Fossil,SPP,SRMV,1,30.2044,-92.2486,27.669,2.722,23.100256,115.50128,IC,DFO,2.06E-06,0.022176122,3144,1027
S_SOU,Biomass,26.3,395,50407,ESC,7PB,39,16856,50407_B_7PB,Alabama,Mobile,97,10658,Biomass,Non-Fossil,SERC,SRSO,97,30.736487,-88.051643,0.005,1.43625,63.934674,488.730321,ST,NG,3.38E-06,0.036031102,395,3558
S_SOU,Biomass,33.4,463.1851852,57909,SAT-NL,GEN1,54,16932,57909_G_GEN1,Georgia,Lamar,171,13500,Biomass,Non-Fossil,SERC,SRSO,171,33.045278,-84.125556,0.696,0.147,109.120668,831.321508,ST,OBS,0,0,463.1851852,4870
S_SOU,Biomass,42.7,79.5,57467,ESC,TG1,8,16930,57467_G_TG1,Alabama,Hale,65,17283,Biomass,Non-Fossil,SERC,SRSO,65,32.960714,-87.655419,1.124,0.127,93.683692,713.780512,ST,WDS,0.0001951,3.371910163,79.5,4784
S_SOU,Coal,15.435,1393,3,ESC,3,249,2,3_B_3,Alabama,Mobile,97,10450,Coal Steam,Fossil,SERC,SRSO,97,31.0069,-88.0103,0.368,0.747,13.932487,98.481108,ST,BIT,1.66E-05,0.173850575,1393,2
S_SOU,Coal,15.435,1961,8,ESC,10,703,15,8_B_10,Alabama,Walker,127,9820,Coal Steam,Fossil,SERC,SRSO,127,33.644344,-87.196486,0.729,0.389,31.818496,218.707427,ST,BIT,1.66E-05,0.163369631,1961,11
S_SOU,Coal,19.005,1393,3,ESC,4,362,5,3_B_4,Alabama,Mobile,97,10070,Coal Steam,Fossil,SERC,SRSO,97,31.0069,-88.0103,0.368,0.747,13.932487,98.481108,ST,BIT,1.66E-05,0.167528736,1393,3
S_SOU,Coal,19.005,2391,708,SAT-NL,1,110,745,708_B_1,Georgia,Floyd,115,10735,Coal Steam,Fossil,SERC,SRTV,115,34.2528,-85.3456,1.183,0.423,36.359201,249.658672,ST,BIT,1.66E-05,0.178591954,2391,410
S_SOU,Coal,20.055,1177,643,SAT-FL,2,195,684,643_B_2,Florida,Bay,5,10505,Coal Steam,Fossil,SERC,SRSO,5,30.2686,-85.7003,0.516,1.393,8.750795,63.736272,ST,BIT,1.66E-05,0.174765578,1177,349
S_SOU,Coal,21.105,4667,753,SAT-NL,ST,10,804,753_B_ST,Georgia,WORTH,321,14500,Coal Steam,Fossil,SERC,SRSO,321,31.844708,-83.940734,0.148,8.078,48.153917,340.484975,ST,NG,3.38E-06,0.049019608,4667,425
S_SOU,Coal,22.575,2391,708,SAT-NL,3,110,744,708_B_3,Georgia,Floyd,115,10543,Coal Steam,Fossil,SERC,SRTV,115,34.2528,-85.3456,1.183,0.423,36.359201,249.658672,ST,BIT,1.66E-05,0.175397762,2391,411
S_SOU,Coal,22.575,2391,708,SAT-NL,4,510,743,708_B_4,Georgia,Floyd,115,10708,Coal Steam,Fossil,SERC,SRTV,115,34.2528,-85.3456,1.183,0.423,36.359201,249.658672,ST,BIT,1.66E-05,0.178142771,2391,411
S_SOU,Coal,22.995,1961,8,ESC,8,161,12,8_B_8,Alabama,Walker,127,10640,Coal Steam,Fossil,SERC,SRSO,127,33.644344,-87.196486,0.729,0.389,31.818496,218.707427,ST,BIT,1.66E-05,0.177011494,1961,12
S_SOU,Coal,24.36,1961,8,ESC,6,103,13,8_B_6,Alabama,Walker,127,11290,Coal Steam,Fossil,SERC,SRSO,127,33.644344,-87.196486,0.729,0.389,31.818496,218.707427,ST,BIT,1.66E-05,0.187825166,1961,13
S_SOU,Coal,24.78,2076,10,ESC,2,243,17,10_B_2,Alabama,Greene,63,9700,Coal Steam,Fossil,SERC,SRSO,63,32.6017,-87.7811,1.668,11.079,30.84831,212.216452,ST,BIT,1.66E-05,0.161373261,2076,17
S_SOU,Coal,24.78,3885,7,ESC,1,64,9,7_G_1,Alabama,Etowah,55,12460,Coal Steam,Fossil,SERC,SRTV,55,34.0128,-85.9708,3.589,16.891,39.111763,272.416988,ST,BIT,1.66E-05,0.207289776,3885,9
S_SOU,Coal,24.99,2328,6061,ESC,1,180,3217,6061_B_1,Mississippi,Lamar,73,10757,Coal Steam,Fossil,SERC,SRSO,73,31.2186,-89.394,2.294,2.624,34.977898,240.342908,ST,BIT,1.66E-05,0.178957955,2328,2524
S_SOU,Coal,25.305,2411,641,SAT-FL,4,75,682,641_B_4,Florida,Escambia,33,11027,Coal Steam,Fossil,SERC,SRSO,33,30.5661,-87.2244,0.626,0.806,34.156104,234.915114,ST,BIT,1.66E-05,0.183449788,2411,345
S_SOU,Coal,25.41,1961,8,ESC,7,104,14,8_B_7,Alabama,Walker,127,11530,Coal Steam,Fossil,SERC,SRSO,127,33.644344,-87.196486,0.729,0.389,31.818496,218.707427,ST,BIT,1.66E-05,0.191817907,1961,14
S_SOU,Coal,25.515,2373,26,ESC,3,254,54,26_B_3,Alabama,Shelby,117,9700,Coal Steam,Fossil,SERC,SRSO,117,33.244211,-86.458056,1.336,4.871,32.796542,225.3776,ST,BIT,1.66E-05,0.161373261,2373,23
