,RegionName,FuelType,FuelCostTotal,PLCO2RTA,ORISCode,DIVISIONCE,UNITID,Capacity,OBJECTID,UniqueID,StateName,CountyName,CountyCode,HeatRate,PlantType,FossilUnit,NERC,SUBRGN,FIPSCNTY,LAT,LON,PLNOXRTA,PLSO2RTA,PLN2ORTA,PLCH4RTA,PRMVR,FUELU1,pm.mmbtu,pm.mwh,generationCO2,g
15926,WEC_CALN,Hydro,0.01,0.0,414,PAC-CA,1,2.24,464.0,414_G_1,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,38.202569,-120.076983,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15927,WEC_CALN,Hydro,0.01,0.0,415,PAC-CA,H1,16.128000000000004,465.0,415_G_H1,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,38.246656,-120.034072,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15928,WEC_CALN,Hydro,0.01,0.0,416,PAC-CA,1,2.0160000000000005,466.0,416_G_1,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.876111,-120.605,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15929,WEC_CALN,Hydro,0.01,0.0,416,PAC-CA,2,2.0160000000000005,468.0,416_G_2,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.876111,-120.605,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15930,WEC_CALN,Hydro,0.01,0.0,416,PAC-CA,3,1.568,467.0,416_G_3,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.876111,-120.605,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15931,WEC_CALN,Hydro,0.01,0.0,417,PAC-CA,1,8.064000000000002,469.0,417_G_1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.551012,-121.278784,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15932,WEC_CALN,Hydro,0.01,0.0,418,PAC-CA,1,2.0160000000000005,470.0,418_G_1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.531784,-121.491247,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15933,WEC_CALN,Hydro,0.01,0.0,419,PAC-CA,1,13.216000000000003,471.0,419_G_1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.553811,-121.204077,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15934,WEC_CALN,Hydro,0.01,0.0,424,PAC-CA,1,3.8080000000000003,472.0,424_G_1,California,Placer,61,0,Hydro,Non-Fossil,WECC,CAMX,61,39.077971,-120.406069,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15935,WEC_CALN,Hydro,0.01,0.0,425,PAC-CA,1,13.664,473.0,425_G_1,California,Placer,61,0,Hydro,Non-Fossil,WECC,CAMX,61,39.024801,-120.596383,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15936,WEC_CALN,Hydro,0.01,0.0,425,PAC-CA,2,13.664,474.0,425_G_2,California,Placer,61,0,Hydro,Non-Fossil,WECC,CAMX,61,39.024801,-120.596383,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15937,WEC_CALN,Hydro,0.01,0.0,426,PAC-CA,1,1.344,475.0,426_G_1,California,Placer,61,0,Hydro,Non-Fossil,WECC,CAMX,61,39.003372,-120.746651,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15938,WEC_CALN,Hydro,0.01,0.0,427,PAC-CA,1,19.264,476.0,427_G_1,California,Placer,61,0,Hydro,Non-Fossil,WECC,CAMX,61,39.000999,-120.725053,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15939,WEC_CALN,Hydro,0.01,0.0,428,PAC-CA,1,0.672,477.0,428_G_1,California,Merced,47,0,Hydro,Non-Fossil,WECC,CAMX,47,37.477838,-120.444492,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15940,WEC_CALN,Hydro,0.01,0.0,430,PAC-CA,H1,17.696,479.0,430_G_H1,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.82881,-120.537089,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15941,WEC_CALN,Hydro,0.01,0.0,430,PAC-CA,H2,17.248,478.0,430_G_H2,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.82881,-120.537089,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15942,WEC_CALN,Hydro,0.01,0.0,431,PAC-CA,H1,17.472,481.0,431_G_H1,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.83405,-120.53176,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15943,WEC_CALN,Hydro,0.01,0.0,431,PAC-CA,H2,17.472,480.0,431_G_H2,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.83405,-120.53176,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15944,WEC_CALN,Hydro,0.01,0.0,432,PAC-CA,H1,16.576000000000004,482.0,432_G_H1,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.982697,-120.324503,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15945,WEC_CALN,Hydro,0.01,0.0,433,PAC-CA,1,5.824000000000001,483.0,433_G_1,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.896511,-120.378292,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15946,WEC_CALN,Hydro,0.01,0.0,435,PAC-CA,H1,24.192000000000004,484.0,435_G_H1,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.765336,-120.787366,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15947,WEC_CALN,Hydro,0.01,0.0,435,PAC-CA,H2,29.792000000000005,485.0,435_G_H2,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.765336,-120.787366,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15948,WEC_CALN,Hydro,0.01,0.0,437,PAC-CA,1,30.240000000000002,495.0,437_G_1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.542985,-121.492188,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15949,WEC_CALN,Hydro,0.01,0.0,437,PAC-CA,3,30.240000000000002,494.0,437_G_3,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.542985,-121.492188,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15950,WEC_CALN,Hydro,0.01,0.0,437,PAC-CA,5,30.240000000000002,492.0,437_G_5,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.542985,-121.492188,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15951,WEC_CALN,Hydro,0.01,,438,PAC-CA,1,6.272,498.0,438_G_1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.514893,-121.630077,,,,,HY,WAT,0.0,0.0,0.0,30.0
15952,WEC_CALN,Hydro,0.01,0.0,439,PAC-CA,1,12.32,502.0,439_G_1,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.695994,-120.420152,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15953,WEC_CALN,Hydro,0.01,0.0,439,PAC-CA,2,12.32,500.0,439_G_2,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.695994,-120.420152,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15954,WEC_CALN,Hydro,0.01,0.0,439,PAC-CA,3,12.32,501.0,439_G_3,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.695994,-120.420152,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15955,WEC_CALN,Hydro,0.01,0.0,439,PAC-CA,4,8.512,503.0,439_G_4,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.695994,-120.420152,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15956,WEC_CALN,Hydro,0.01,0.0,440,PAC-CA,1,0.22400000000000003,504.0,440_G_1,California,Stanislaus,99,0,Hydro,Non-Fossil,WECC,CAMX,99,37.6697,-120.4436,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15957,WEC_CALN,Hydro,0.01,0.0,440,PAC-CA,2,0.672,505.0,440_G_2,California,Stanislaus,99,0,Hydro,Non-Fossil,WECC,CAMX,99,37.6697,-120.4436,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15958,WEC_CALN,Hydro,0.01,0.0,441,PAC-CA,1,16.128000000000004,506.0,441_G_1,California,Sacramento,67,0,Hydro,Non-Fossil,WECC,CAMX,67,38.70675,-121.158443,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15959,WEC_CALN,Hydro,0.01,0.0,441,PAC-CA,2,16.128000000000004,508.0,441_G_2,California,Sacramento,67,0,Hydro,Non-Fossil,WECC,CAMX,67,38.70675,-121.158443,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15960,WEC_CALN,Hydro,0.01,0.0,441,PAC-CA,3,16.128000000000004,507.0,441_G_3,California,Sacramento,67,0,Hydro,Non-Fossil,WECC,CAMX,67,38.70675,-121.158443,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15961,WEC_CALN,Hydro,0.01,0.0,442,PAC-CA,1,19.936000000000003,510.0,442_G_1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.646934,-122.626973,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15962,WEC_CALN,Hydro,0.01,0.0,442,PAC-CA,2,19.936000000000003,509.0,442_G_2,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.646934,-122.626973,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15963,WEC_CALN,Hydro,0.01,0.0,443,PAC-CA,1,8.736,513.0,443_G_1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.611858,-122.446441,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15964,WEC_CALN,Hydro,0.01,0.0,443,PAC-CA,2,8.736,511.0,443_G_2,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.611858,-122.446441,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15965,WEC_CALN,Hydro,0.01,0.0,443,PAC-CA,3,8.736,512.0,443_G_3,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.611858,-122.446441,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15966,WEC_CALN,Hydro,0.01,0.0,444,PAC-CA,1,1.7920000000000003,515.0,444_G_1,California,Sacramento,67,0,Hydro,Non-Fossil,WECC,CAMX,67,38.63735,-121.220198,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15967,WEC_CALN,Hydro,0.01,0.0,444,PAC-CA,2,1.7920000000000003,514.0,444_G_2,California,Sacramento,67,0,Hydro,Non-Fossil,WECC,CAMX,67,38.63735,-121.220198,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15968,WEC_CALN,Hydro,0.01,0.0,445,PAC-CA,1,31.808,519.0,445_G_1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.717455,-122.422274,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15969,WEC_CALN,Hydro,0.01,0.0,445,PAC-CA,2,31.808,517.0,445_G_2,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.717455,-122.422274,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15970,WEC_CALN,Hydro,0.01,0.0,445,PAC-CA,3,31.808,516.0,445_G_3,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.717455,-122.422274,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15971,WEC_CALN,Hydro,0.01,0.0,445,PAC-CA,4,31.808,520.0,445_G_4,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.717455,-122.422274,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15972,WEC_CALN,Hydro,0.01,0.0,445,PAC-CA,5,31.808,522.0,445_G_5,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.717455,-122.422274,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15973,WEC_CALN,Hydro,0.01,0.0,445,PAC-CA,S1,0.44800000000000006,521.0,445_G_S1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.717455,-122.422274,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15974,WEC_CALN,Hydro,0.01,0.0,445,PAC-CA,S2,0.44800000000000006,518.0,445_G_S2,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.717455,-122.422274,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15975,WEC_CALN,Hydro,0.01,0.0,450,PAC-CA,1,20.160000000000004,541.0,450_G_1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.628115,-122.467509,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15976,WEC_CALN,Hydro,0.01,0.0,450,PAC-CA,2,20.160000000000004,542.0,450_G_2,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.628115,-122.467509,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15977,WEC_CALN,Hydro,0.01,0.0,451,PAC-CA,1,15.680000000000001,543.0,451_G_1,California,Trinity,105,0,Hydro,Non-Fossil,WECC,CAMX,105,40.797296,-122.762553,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15978,WEC_CALN,Hydro,0.01,0.0,451,PAC-CA,2,15.680000000000001,544.0,451_G_2,California,Trinity,105,0,Hydro,Non-Fossil,WECC,CAMX,105,40.797296,-122.762553,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15979,WEC_CALN,Hydro,0.01,0.0,454,PAC-CA,1,34.944,545.0,454_G_1,California,Yuba,115,0,Hydro,Non-Fossil,WECC,CAMX,115,39.330833,-121.191666,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15980,WEC_CALN,Hydro,0.01,0.0,454,PAC-CA,2,34.944,546.0,454_G_2,California,Yuba,115,0,Hydro,Non-Fossil,WECC,CAMX,115,39.330833,-121.191666,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15981,WEC_CALN,Hydro,0.01,0.0,455,PAC-CA,1,10.976000000000003,547.0,455_G_1,California,Yuba,115,0,Hydro,Non-Fossil,WECC,CAMX,115,39.238996,-121.270409,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15982,WEC_CALN,Hydro,0.01,0.0,489,PAC-CA,1,1.344,571.0,489_G_1,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.6508,-120.4706,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15983,WEC_CALN,Hydro,0.01,0.0,531,PAC-CA,1,1.568,604.0,531_G_1,California,Placer,61,0,Hydro,Non-Fossil,WECC,CAMX,61,39.048802,-121.316966,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15984,WEC_CALN,Hydro,0.01,0.0,534,PAC-CA,1,2.24,605.0,534_G_1,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.850283,-120.381883,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15985,WEC_CALN,Hydro,0.01,0.0,537,PAC-CA,1,0.8960000000000001,609.0,537_G_1,California,San Joaquin,77,0,Hydro,Non-Fossil,WECC,CAMX,77,38.2268,-121.0245,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15986,WEC_CALN,Hydro,0.01,0.0,537,PAC-CA,2,0.8960000000000001,607.0,537_G_2,California,San Joaquin,77,0,Hydro,Non-Fossil,WECC,CAMX,77,38.2268,-121.0245,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15987,WEC_CALN,Hydro,0.01,0.0,537,PAC-CA,3,0.8960000000000001,608.0,537_G_3,California,San Joaquin,77,0,Hydro,Non-Fossil,WECC,CAMX,77,38.2268,-121.0245,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15988,WEC_CALN,Hydro,0.01,0.0,626,PAC-CA,1,0.22400000000000003,672.0,626_G_1,California,Plumas,63,0,Hydro,Non-Fossil,WECC,CAMX,63,40.07531,-121.16143,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15989,WEC_CALN,Hydro,0.01,0.0,632,PAC-CA,1,3.136,675.0,632_G_1,California,Placer,61,0,Hydro,Non-Fossil,WECC,CAMX,61,38.835182,-121.092982,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15990,WEC_CALN,Hydro,0.01,0.0,682,PAC-CA,1,31.808,704.0,682_G_1,California,Fresno,19,0,Hydro,Non-Fossil,WECC,CAMX,19,37.071846,-119.558008,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15991,WEC_CALN,Hydro,0.01,0.0,714,PAC-CA,1,0.44800000000000006,755.0,714_G_1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.893491,-121.59338,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15992,WEC_CALN,Hydro,0.01,0.0,751,PAC-CA,1,0.672,799.0,751_G_1,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.816447,-120.312033,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15993,WEC_CALN,Hydro,0.01,0.0,776,PAC-CA,1,2.0160000000000005,824.0,776_G_1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.580413,-121.119479,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15994,WEC_CALN,Hydro,0.01,0.0,839,PAC-CA,7P,0.22400000000000003,889.0,839_G_7P,California,Nevada,57,0,Hydro,Non-Fossil,WECC,CAMX,57,39.272108,-120.932508,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15995,WEC_CALN,Hydro,0.01,0.0,846,PAC-CA,1,0.0,897.0,846_G_1,California,Nevada,57,0,Hydro,Non-Fossil,WECC,CAMX,57,39.0096,-121.0591,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15996,WEC_CALN,Hydro,0.01,0.0,846,PAC-CA,2,0.0,898.0,846_G_2,California,Nevada,57,0,Hydro,Non-Fossil,WECC,CAMX,57,39.0096,-121.0591,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15997,WEC_CALN,Hydro,0.01,0.0,846,PAC-CA,3,0.0,896.0,846_G_3,California,Nevada,57,0,Hydro,Non-Fossil,WECC,CAMX,57,39.0096,-121.0591,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15998,WEC_CALN,Hydro,0.01,0.0,6158,PAC-CA,1,42.784000000000006,3311.0,6158_G_1,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.946927,-120.528211,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
15999,WEC_CALN,Hydro,0.01,0.0,6158,PAC-CA,2,42.784000000000006,3312.0,6158_G_2,California,Tuolumne,109,0,Hydro,Non-Fossil,WECC,CAMX,109,37.946927,-120.528211,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16000,WEC_CALN,Hydro,0.01,0.0,6612,PAC-CA,1,8.736,3636.0,6612_G_1,California,El Dorado,17,0,Hydro,Non-Fossil,WECC,CAMX,17,38.86429,-120.444335,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16001,WEC_CALN,Hydro,0.01,0.0,7066,PAC-CA,1,0.672,3690.0,7066_G_1,California,Sierra,91,0,Hydro,Non-Fossil,WECC,NWPP,91,39.470447,-120.10455,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16002,WEC_CALN,Hydro,0.01,0.0,7066,PAC-CA,2,0.22400000000000003,3689.0,7066_G_2,California,Sierra,91,0,Hydro,Non-Fossil,WECC,NWPP,91,39.470447,-120.10455,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16003,WEC_CALN,Hydro,0.01,0.0,7129,PAC-CA,TD1,0.672,3709.0,7129_G_TD1,California,Butte,7,0,Hydro,Non-Fossil,WECC,CAMX,7,39.528749,-121.546359,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16004,WEC_CALN,Hydro,0.01,0.0,7151,PAC-CA,1,0.44800000000000006,3720.0,7151_G_1,California,Glenn,21,0,Hydro,Non-Fossil,WECC,CAMX,21,39.586864,-122.533248,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16005,WEC_CALN,Hydro,0.01,0.0,7151,PAC-CA,2,0.44800000000000006,3721.0,7151_G_2,California,Glenn,21,0,Hydro,Non-Fossil,WECC,CAMX,21,39.586864,-122.533248,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16006,WEC_CALN,Hydro,0.01,0.0,7189,PAC-CA,1,0.8960000000000001,3731.0,7189_G_1,California,SHASTA,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.597617,-122.538683,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16007,WEC_CALN,Hydro,0.01,0.0,7229,PAC-CA,1,1.344,3739.0,7229_G_1,California,Tehama,103,0,Hydro,Non-Fossil,WECC,CAMX,103,39.814905,-122.332335,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16008,WEC_CALN,Hydro,0.01,0.0,7338,PAC-CA,NA1,5.152,3771.0,7338_G_NA1,California,Plumas,63,0,Hydro,Non-Fossil,WECC,CAMX,63,39.889287,-121.279173,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16009,WEC_CALN,Hydro,0.01,0.0,7489,PAC-CA,G1,0.22400000000000003,3804.0,7489_G_G1,California,MENDOCINO,45,0,Hydro,Non-Fossil,WECC,CAMX,45,39.197222,-123.185556,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16010,WEC_CALN,Hydro,0.01,0.0,7489,PAC-CA,G2,0.44800000000000006,3803.0,7489_G_G2,California,MENDOCINO,45,0,Hydro,Non-Fossil,WECC,CAMX,45,39.197222,-123.185556,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16011,WEC_CALN,Hydro,0.01,0.0,7507,PAC-CA,1,0.44800000000000006,3806.0,7507_G_1,California,Yuba,115,0,Hydro,Non-Fossil,WECC,CAMX,115,39.53,-121.095833,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16012,WEC_CALN,Hydro,0.01,0.0,7646,PAC-CA,1,1.12,3834.0,7646_G_1,California,Solano,95,0,Hydro,Non-Fossil,WECC,CAMX,95,38.513056,-122.104444,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16013,WEC_CALN,Hydro,0.01,0.0,7646,PAC-CA,2,1.12,3835.0,7646_G_2,California,Solano,95,0,Hydro,Non-Fossil,WECC,CAMX,95,38.513056,-122.104444,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16014,WEC_CALN,Hydro,0.01,0.0,7646,PAC-CA,3,0.44800000000000006,3833.0,7646_G_3,California,Solano,95,0,Hydro,Non-Fossil,WECC,CAMX,95,38.513056,-122.104444,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16015,WEC_CALN,Hydro,0.01,0.0,7907,PAC-CA,1,12.32,3895.0,7907_G_1,California,Fresno,19,0,Hydro,Non-Fossil,WECC,CAMX,19,36.8326,-119.327,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16016,WEC_CALN,Hydro,0.01,0.0,7907,PAC-CA,2,12.32,3894.0,7907_G_2,California,Fresno,19,0,Hydro,Non-Fossil,WECC,CAMX,19,36.8326,-119.327,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16017,WEC_CALN,Hydro,0.01,0.0,7907,PAC-CA,3,12.32,3893.0,7907_G_3,California,Fresno,19,0,Hydro,Non-Fossil,WECC,CAMX,19,36.8326,-119.327,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16018,WEC_CALN,Hydro,0.01,0.0,7911,PAC-CA,1,2.688,3896.0,7911_G_1,California,Kern,29,0,Hydro,Non-Fossil,WECC,CAMX,29,35.44072,-118.796498,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16019,WEC_CALN,Hydro,0.01,0.0,10128,PAC-CA,GEN1,0.0,4064.0,10128_G_GEN1,California,Trinity,105,0,Hydro,Non-Fossil,WECC,CAMX,105,40.37,-123.4347,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16020,WEC_CALN,Hydro,0.01,0.0,10128,PAC-CA,GEN2,0.0,4065.0,10128_G_GEN2,California,Trinity,105,0,Hydro,Non-Fossil,WECC,CAMX,105,40.37,-123.4347,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16021,WEC_CALN,Hydro,0.01,0.0,10253,PAC-CA,LGEN,1.12,4122.0,10253_G_LGEN,California,Sierra,91,0,Hydro,Non-Fossil,WECC,CAMX,91,39.565677,-120.581684,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16022,WEC_CALN,Hydro,0.01,0.0,10253,PAC-CA,UGEN,1.12,4121.0,10253_G_UGEN,California,Sierra,91,0,Hydro,Non-Fossil,WECC,CAMX,91,39.565677,-120.581684,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16023,WEC_CALN,Hydro,0.01,0.0,10282,PAC-CA,BCHY,1.12,4139.0,10282_G_BCHY,California,Trinity,105,0,Hydro,Non-Fossil,WECC,CAMX,105,40.646733,-123.498008,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16024,WEC_CALN,Hydro,0.01,0.0,10458,PAC-CA,GEN1,6.720000000000001,4192.0,10458_G_GEN1,California,LASSEN,35,0,Hydro,Non-Fossil,WECC,CAMX,35,40.976389,-121.255833,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16025,WEC_CALN,Hydro,0.01,0.0,10706,PAC-CA,GEN1,0.672,4349.0,10706_G_GEN1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.8579,-121.7225,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16026,WEC_CALN,Hydro,0.01,0.0,10707,PAC-CA,GEN1,1.12,4350.0,10707_G_GEN1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.8713,-121.9487,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16027,WEC_CALN,Hydro,0.01,0.0,10708,PAC-CA,GEN1,0.22400000000000003,4351.0,10708_G_GEN1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.7576,-121.4145,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16028,WEC_CALN,Hydro,0.01,0.0,10709,PAC-CA,GEN1,0.22400000000000003,4352.0,10709_G_GEN1,California,TEHAMA,103,0,Hydro,Non-Fossil,WECC,CAMX,103,40.4579,-121.8427,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
16029,WEC_CALN,Hydro,0.01,0.0,10880,PAC-CA,GEN1,0.44800000000000006,4422.0,10880_G_GEN1,California,Shasta,89,0,Hydro,Non-Fossil,WECC,CAMX,89,40.8014,-121.4481,,,0.0,0.0,HY,WAT,0.0,0.0,0.0,30.0
